年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2014,3,20,13,30,0,2.055,1.823,36.35,37.87,5.201,5.446,328.2,91.3,NAN,NAN,NAN,NAN,NAN,NAN,-6.617048,-7.3143,0.039 ,0.058 ,0.076 ,0
2014,3,20,14,0,0,2.514,2.199,35.15,36.73,4.955,5.229,339.5,91.3,NAN,NAN,NAN,NAN,NAN,NAN,-6.355345,-7.11313,0.039 ,0.058 ,0.076 ,0
2014,3,20,14,30,0,2.723,2.311,36.29,37.81,4.649,4.843,332,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-6.043722,-6.903499,0.039 ,0.058 ,0.076 ,0
2014,3,20,15,0,0,3.149,2.863,35.1,36.72,5.91,6.213,325.5,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-5.639429,-6.670585,0.039 ,0.058 ,0.077 ,0
2014,3,20,15,30,0,3.614,3.333,33.69,35.32,4.559,4.803,314.6,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-4.939798,-6.337895,0.039 ,0.058 ,0.077 ,0
2014,3,20,16,0,0,3.77,3.571,33.94,35.42,5.566,5.846,325.5,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-4.30287,-5.939007,0.039 ,0.058 ,0.077 ,0
2014,3,20,16,30,0,3.912,3.688,33.55,35.12,4.568,4.789,335.1,91.1,NAN,NAN,4.754,345,NAN,NAN,-3.8209,-5.578283,0.040 ,0.058 ,0.077 ,0
2014,3,20,17,0,0,4.018,3.805,33.23,34.74,4.229,4.423,336.7,91.1,NAN,NAN,4.712,346.1,344.1,NAN,-3.470489,-5.271852,0.040 ,0.058 ,0.077 ,0
2014,3,20,17,30,0,3.937,3.793,32.6,34,3.974,4.246,337,91.1,NAN,NAN,3.174,340.5,340,NAN,-3.167381,-5.005312,0.040 ,0.059 ,0.077 ,0
2014,3,20,18,0,0,3.871,3.804,31.9,33.04,3.992,4.207,330.1,91.1,NAN,NAN,4.19,339.9,338.8,NAN,-2.978247,-4.777769,0.040 ,0.058 ,0.077 ,0
2014,3,20,18,30,0,3.573,3.537,32.77,33.36,3.125,3.357,333.7,91.1,NAN,NAN,NAN,NAN,NAN,NAN,-2.846186,-4.58905,0.040 ,0.059 ,0.077 ,0
2014,3,20,19,0,0,3.354,3.201,33.59,33.65,2.031,2.29,322.8,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-2.746648,-4.42925,0.040 ,0.059 ,0.077 ,0
2014,3,20,19,30,0,2.416,2.273,36.99,36.98,0.788,0.729,0.953,91.2,NAN,NAN,9.45,328.5,326.1,NAN,-2.673032,-4.296794,0.040 ,0.059 ,0.077 ,0
2014,3,20,20,0,0,2.286,1.722,40.57,37.88,0.858,0.712,338.2,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-2.623455,-4.186648,0.041 ,0.059 ,0.077 ,0
2014,3,20,20,30,0,2.617,0.468,49.24,41.05,1.011,1.091,342.5,91.2,NAN,11.17,8.78,316.6,316.2,2.794,-2.607268,-4.10376,0.041 ,0.059 ,0.077 ,0
2014,3,20,21,0,0,-0.628,-0.074,50.52,43.07,1.356,1.398,248,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-2.643624,-4.051464,0.041 ,0.059 ,0.077 ,0
2014,3,20,21,30,0,-1.262,0.005,47.71,42.42,1.146,1.315,331.1,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-2.753002,-4.04029,0.041 ,0.059 ,0.078 ,0
2014,3,20,22,0,0,-2.396,-1.58,52.17,49.15,0.738,0.662,27.62,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-2.955853,-4.078424,0.041 ,0.059 ,0.078 ,0
2014,3,20,22,30,0,-2.773,-1.715,54.73,48.89,0.611,0.712,168.3,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-3.236172,-4.153516,0.041 ,0.059 ,0.078 ,0
2014,3,20,23,0,0,-3.668,-2.302,58.84,51.59,0.726,0.925,172.5,91.2,NAN,NAN,8.34,302.7,302.1,NAN,-3.571863,-4.270617,0.041 ,0.060 ,0.078 ,0
2014,3,20,23,30,0,-3.296,-3.169,58.12,56.59,0.917,1.311,144.3,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-3.908451,-4.415296,0.041 ,0.059 ,0.078 ,0
2014,3,20,24,0,0,-2.334,-3.786,62.76,62.72,1.058,1.446,139.2,91.2,NAN,12.35,9.89,300.8,300.2,2.978,-4.226008,-4.575979,0.041 ,0.059 ,0.078 ,0
2014,3,21,0,30,0,-2.161,-3.798,64.31,64.42,1.016,0.927,48.94,91.1,NAN,NAN,9.02,297.9,NAN,NAN,-4.517716,-4.744829,0.041 ,0.060 ,0.078 ,0
2014,3,21,1,0,0,-2.93,-4.048,69.6,65.74,0.866,0.906,358.9,91.2,NAN,NAN,NAN,NAN,NAN,NAN,-4.788409,-4.916555,0.042 ,0.060 ,0.078 ,0
2014,3,21,1,30,0,-5.086,-4.669,71.16,68.39,0.491,0.354,4.543,91.1,NAN,NAN,NAN,NAN,NAN,NAN,-5.046902,-5.088075,0.042 ,0.060 ,0.078 ,0
2014,3,21,2,0,0,-5.794,-5.051,72.26,70.95,0.856,0.706,32.41,91.2,-3.846,13.35,10.69,292.3,291.9,3.134,-5.296608,-5.260293,0.042 ,0.060 ,0.078 ,0
2014,3,21,2,30,0,-5.997,-5.495,74.25,73.25,0.532,0.451,47.85,91.1,-3.746,14.13,11.86,290.4,289.8,2.894,-5.538753,-5.435402,0.042 ,0.060 ,0.078 ,0
2014,3,21,3,0,0,-6.357,-5.675,76.7,75.07,0.883,0.764,39.67,91.2,-3.742,13.64,11.14,290.1,289.5,3.077,-5.767316,-5.605744,0.042 ,0.060 ,0.078 ,0
2014,3,21,3,30,0,-7.298,-6.419,79.79,78.81,0.727,0.743,4.752,91.2,-3.725,13.54,11.19,288.2,287.5,3.007,-5.990242,-5.778523,0.042 ,0.060 ,0.078 ,0
2014,3,21,4,0,0,-7.532,-6.46,81,78.21,0.831,0.659,338.3,91.2,-3.783,14.91,12.32,287.9,287.4,3.077,-6.197607,-5.943818,0.042 ,0.060 ,0.078 ,0
2014,3,21,4,30,0,-7.617,-6.443,83.1,80.3,0.695,0.633,12.1,91.2,NAN,13.51,11.18,286.5,286.4,2.484,-6.387794,-6.103892,0.042 ,0.060 ,0.078 ,0
2014,3,21,5,0,0,-7.939,-6.792,84.8,81.6,1.011,1.054,35.19,91.2,-3.818,12.63,10.33,285.5,285.1,2.767,-6.567143,-6.257373,0.042 ,0.060 ,0.078 ,0
2014,3,21,5,30,0,-8.37,-7.11,88.6,84.3,0.564,0.792,13.52,91.2,-3.894,12.25,10.08,284.6,284.1,2.753,-6.746836,-6.407503,0.042 ,0.060 ,0.078 ,0
2014,3,21,6,0,0,-8.47,-7.604,90.8,84.6,0.998,0.893,62.04,91.2,-3.879,12.94,10.46,283.5,283.1,2.866,-6.918243,-6.555141,0.042 ,0.060 ,0.078 ,0
2014,3,21,6,30,0,-8.4,-7.551,91.7,86.6,1.057,0.786,40.64,91.2,-3.926,11.1,8.92,281.9,281.7,2.343,-7.085195,-6.700005,0.042 ,0.060 ,0.078 ,0
2014,3,21,7,0,0,-8.33,-7.587,91.7,87.1,0.896,1.013,52.06,91.3,-3.906,11.38,9.34,284.8,284.7,2.216,-7.246539,-6.842864,0.042 ,0.060 ,0.078 ,0
2014,3,21,7,30,0,-7.372,-7.154,88.5,85.3,0.814,0.816,63.25,91.3,-4.061,10.59,8.34,290.2,290.2,2.216,-7.382853,-6.976629,0.042 ,0.060 ,0.079 ,0
2014,3,21,8,0,0,-7.25,-7.064,86.7,85.1,0.71,0.576,42,91.3,NAN,10.9,8.75,293.2,292.4,2.95,-7.471505,-7.095541,0.042 ,0.060 ,0.079 ,0
2014,3,21,8,30,0,-5.784,-5.961,79.52,79.07,0.535,0.559,28.38,91.3,-4.22,11.22,8.88,304.5,304.2,2.696,-7.515691,-7.188997,0.042 ,0.060 ,0.078 ,0
2014,3,21,9,0,0,-4.927,-5.708,76.76,78.32,1.276,1.334,145.9,91.3,-4.279,9.27,7.326,310.6,310.1,2.385,-7.522787,-7.259335,0.042 ,0.060 ,0.079 ,0
2014,3,21,9,30,0,-3.008,-3.839,68.5,70.39,0.786,0.78,71.3,91.3,-4.152,11.87,9.57,321.3,321,2.526,-7.490726,-7.30193,0.042 ,0.060 ,0.078 ,0
2014,3,21,10,0,0,-1.193,-1.814,60.8,62.4,1.132,1.086,77.7,91.3,-4.136,12.93,11.02,335.3,335,2.215,-7.38899,-7.312182,0.043 ,0.060 ,0.079 ,0
2014,3,21,10,30,0,0.301,-0.588,55.71,57.29,1.943,1.943,139.5,91.3,-4.09,11.77,9.74,338.2,338,2.145,-7.235352,-7.282257,0.042 ,0.060 ,0.079 ,0
2014,3,21,11,0,0,1.687,0.918,50.19,51.77,1.882,1.985,168,91.3,NAN,12.39,10.23,344.8,344.4,2.497,-7.0124,-7.212904,0.042 ,0.060 ,0.079 ,0
2014,3,21,11,30,0,2.636,2.341,45.1,47.35,2.498,2.613,146.3,91.2,-3.965,11.65,9.59,348.6,348.4,2.257,-6.66988,-7.087287,0.043 ,0.060 ,0.079 ,0
2014,3,21,12,0,0,4.153,3.752,39.74,42.03,3.22,3.342,154.2,91.2,NAN,11.1,9.08,351.1,350.6,2.497,-6.235347,-6.895983,0.043 ,0.060 ,0.079 ,0
2014,3,21,12,30,0,5.256,4.963,34.5,36.52,3.364,3.416,164.2,91.2,NAN,NAN,6.757,353.7,353.2,NAN,-5.694611,-6.645554,0.043 ,0.060 ,0.079 ,0
2014,3,21,13,0,0,5.844,5.519,28.82,30.62,3.051,3.217,195.2,91.3,NAN,NAN,75.34,398.6,350.9,NAN,-4.792781,-6.316824,0.043 ,0.061 ,0.079 ,0
2014,3,21,13,30,0,6.308,6.048,26.85,28.35,2.149,2.252,258.3,91.3,NAN,NAN,87.4,403.7,359.1,NAN,-3.9578,-5.885826,0.043 ,0.066 ,0.079 ,0
2014,3,21,14,0,0,6.69,6.368,26.14,27.82,2.382,2.558,226.4,91.3,803,503.7,107.8,408.8,354.9,449.8,-3.465954,-5.46289,0.043 ,0.065 ,0.079 ,0
2014,3,21,14,30,0,6.948,6.662,26.75,28.47,3.143,3.186,179.1,91.3,418.2,NAN,47.68,378.5,356.3,NAN,-2.976035,-5.067633,0.043 ,0.065 ,0.079 ,0
2014,3,21,15,0,0,7.196,6.948,25.86,27.45,3.156,3.403,211.4,91.3,937,NAN,127.7,408.4,357.4,NAN,-2.556231,-4.685533,0.043 ,0.065 ,0.079 ,0
2014,3,21,15,30,0,7.039,6.717,27.87,29.66,3.575,3.733,183.6,91.3,NAN,NAN,30.28,367.7,357.1,NAN,-2.326046,-4.354536,0.043 ,0.064 ,0.086 ,0
2014,3,21,16,0,0,7,6.793,28.42,30.06,4.285,4.627,178.3,91.4,NAN,NAN,NAN,NAN,NAN,NAN,-2.163117,-4.087224,0.043 ,0.064 ,0.085 ,0
2014,3,21,16,30,0,7.086,6.753,28.82,30.68,3.764,4.006,172.2,91.4,NAN,NAN,13.11,357.9,354.3,NAN,-2.032497,-3.868596,0.043 ,0.068 ,0.084 ,0
2014,3,21,17,0,0,7.152,6.867,27.92,29.64,3.223,3.485,181.8,91.5,NAN,NAN,7.093,355.3,353.6,NAN,-1.916669,-3.680787,0.043 ,0.067 ,0.085 ,0
2014,3,21,17,30,0,7.276,6.957,26.51,28.21,2.825,2.917,186.9,91.5,182.2,NAN,57.65,368.1,354.9,NAN,-1.819769,-3.516872,0.043 ,0.067 ,0.085 ,0
2014,3,21,18,0,0,6.652,6.438,29.36,30.83,1.841,1.906,116.7,91.6,15.26,NAN,8.41,350.3,350.6,NAN,-1.734603,-3.37474,0.043 ,0.066 ,0.085 ,0
2014,3,21,18,30,0,5.907,5.724,32.07,33.41,1.743,1.904,162.2,91.6,4.039,NAN,8.55,340.1,341.1,NAN,-1.661154,-3.248544,0.043 ,0.066 ,0.085 ,0
2014,3,21,19,0,0,10.56,5.283,39.65,35.42,1.197,1.286,145.6,91.7,NAN,NAN,NAN,NAN,NAN,NAN,-1.597694,-3.137179,0.043 ,0.066 ,0.085 ,0
2014,3,21,19,30,0,21.57,4.607,53.89,37.31,0.717,0.664,308.2,91.7,NAN,NAN,25.17,328.3,328.4,NAN,-1.543359,-3.03645,0.044 ,0.066 ,0.085 ,0
2014,3,21,20,0,0,9.19,3.483,46.78,38.76,0.723,0.838,123.1,91.7,NAN,NAN,NAN,NAN,NAN,NAN,-1.495651,-2.949527,0.044 ,0.066 ,0.085 ,0
2014,3,21,20,30,0,7.682,2.772,50.85,39.19,0.475,0.575,334.8,91.8,NAN,NAN,NAN,NAN,NAN,NAN,-1.463163,-2.867172,0.044 ,0.066 ,0.086 ,0
2014,3,21,21,0,0,8.39,2.13,55.74,39.63,0.923,1.191,273.5,91.8,NAN,NAN,NAN,NAN,NAN,NAN,-1.453186,-2.803623,0.044 ,0.066 ,0.086 ,0
2014,3,21,21,30,0,4.672,0.716,52.79,44.57,0.92,0.678,34.72,91.8,NAN,NAN,NAN,NAN,NAN,NAN,-1.473441,-2.751861,0.044 ,0.066 ,0.086 ,0
2014,3,21,22,0,0,4.706,0.351,57.43,46.15,0.414,0.17,27.27,91.8,NAN,10.67,8.34,311.6,311.4,2.596,-1.535484,-2.722871,0.044 ,0.065 ,0.086 ,0
2014,3,21,22,30,0,3.135,-0.268,58.78,46.84,0.556,0.664,1.66,91.9,-3.91,9.58,7.211,307.8,307.5,2.695,-1.653291,-2.720834,0.044 ,0.066 ,0.086 ,0
2014,3,21,23,0,0,-0.717,-0.489,52.41,47.28,0.968,0.839,23.11,91.9,NAN,8.88,6.618,308,307.7,2.554,-1.816523,-2.742812,0.044 ,0.065 ,0.086 ,0
2014,3,21,23,30,0,2.871,-0.539,54.77,47.97,0.773,0.984,24.88,91.9,-3.814,10.29,8.31,309.4,309.2,2.159,-2.007919,-2.795796,0.044 ,0.065 ,0.086 ,0
2014,3,21,24,0,0,1.431,-1.45,60.21,51.57,1.017,0.945,118.9,91.9,-3.801,10.84,8.65,306.9,306.4,2.667,-2.213167,-2.87265,0.044 ,0.065 ,0.086 ,0
2014,3,22,0,30,0,3.71,-1.983,64.26,54.47,1.149,1.029,56.07,91.9,-3.808,10.87,8.96,305.2,304.8,2.342,-2.418494,-2.961097,0.044 ,0.065 ,0.086 ,0
2014,3,22,1,0,0,3.715,-1.777,63.02,52.64,1.194,1.19,25.71,91.9,-3.696,11.18,9.2,306,305.8,2.215,-2.624914,-3.066983,0.044 ,0.065 ,0.086 ,0
2014,3,22,1,30,0,3.182,-2.125,65.62,53.44,0.752,0.686,357.5,92,-3.643,11.29,9.3,304.2,304,2.244,-2.826685,-3.182165,0.044 ,0.065 ,0.086 ,0
2014,3,22,2,0,0,2.12,-2.641,68.53,56.05,0.493,0.725,289.7,92,-3.62,13.04,10.78,302.5,302.3,2.456,-3.02668,-3.301625,0.044 ,0.065 ,0.086 ,0
2014,3,22,2,30,0,-0.937,-2.772,64.73,56.32,0.649,0.958,290.9,92,-3.64,10.9,8.54,301,300.7,2.682,-3.225018,-3.4283,0.044 ,0.066 ,0.086 ,0
2014,3,22,3,0,0,-4.011,-3.802,65.19,62.22,0.547,0.569,66.84,92,-3.697,10.4,8.24,296.6,296.6,2.244,-3.426319,-3.562381,0.044 ,0.066 ,0.086 ,0
2014,3,22,3,30,0,-4.248,-4.132,64.79,63.17,0.525,0.564,21.65,92,-3.591,10.64,8.72,293.2,293,2.103,-3.62256,-3.698299,0.044 ,0.066 ,0.086 ,0
2014,3,22,4,0,0,-4.921,-4.242,67.85,62.67,0.864,0.751,26.19,92,-3.733,10.95,8.92,292.3,292.2,2.089,-3.818504,-3.838399,0.044 ,0.066 ,0.086 ,0
2014,3,22,4,30,0,-5.171,-4.351,69.17,64.42,0.862,0.852,40.43,92.1,-3.626,12.42,10.47,294.5,294.3,2.146,-4.006362,-3.978857,0.045 ,0.066 ,0.086 ,0
2014,3,22,5,0,0,-5.806,-4.814,71.66,67.67,0.841,0.794,37.35,92.1,-3.668,12.28,9.9,293.5,293.6,2.371,-4.190743,-4.117378,0.044 ,0.066 ,0.086 ,0
2014,3,22,5,30,0,-6.286,-5.232,76.26,73.85,0.811,0.815,14.64,92.1,-3.661,13.06,10.95,292.3,292.1,2.343,-4.373751,-4.257372,0.045 ,0.066 ,0.086 ,0
2014,3,22,6,0,0,-5.91,-5.876,79.07,78.18,0.52,0.68,2.632,92.1,-3.743,10.8,8.6,286.8,286.9,2.131,-4.558585,-4.399096,0.045 ,0.066 ,0.086 ,0
2014,3,22,6,30,0,-4.111,-5.809,83.7,77.23,0.747,0.783,298.6,92.1,-3.69,10.74,8.65,286.8,286.4,2.456,-4.73944,-4.543427,0.045 ,0.066 ,0.086 ,0
2014,3,22,7,0,0,-4.821,-6.011,82,75.56,0.458,0.474,46.82,92.2,-3.738,12.17,10.18,288.7,288.7,1.934,-4.91717,-4.688421,0.045 ,0.066 ,0.086 ,0
2014,3,22,7,30,0,-4.789,-5.237,79.39,76.41,0.738,0.699,64.79,92.2,-3.69,12.42,10.33,299.2,299,2.371,-5.081938,-4.830126,0.045 ,0.066 ,0.086 ,0
2014,3,22,8,0,0,-4.774,-5.152,73.71,78.46,0.918,1.018,107.2,92.2,-3.71,12.07,9.84,308.4,308.1,2.513,-5.217992,-4.965782,0.045 ,0.066 ,0.086 ,0
2014,3,22,8,30,0,-3.075,-5.441,76.8,80.5,1.407,1.527,155.5,92.2,NAN,NAN,NAN,NAN,NAN,NAN,-5.304505,-5.09021,0.045 ,0.066 ,0.086 ,0
2014,3,22,9,0,0,-1.508,-4.492,76.88,76.78,1.323,1.382,158.9,92.2,NAN,NAN,23.14,321.6,314.7,NAN,-5.334263,-5.185481,0.045 ,0.066 ,0.086 ,0
2014,3,22,9,30,0,1.55,-2.615,69.86,68.34,1.439,1.474,171.4,92.2,NAN,NAN,23.2,331,323.6,NAN,-5.275273,-5.246489,0.045 ,0.066 ,0.086 ,0
2014,3,22,10,0,0,1.896,-0.935,59.42,58.8,2.009,2.026,158.3,92.2,NAN,NAN,NAN,NAN,NAN,NAN,-5.042999,-5.246074,0.045 ,0.066 ,0.086 ,0
2014,3,22,10,30,0,2.135,0.785,52.75,53.67,2.612,2.612,171.1,92.2,NAN,NAN,NAN,NAN,NAN,NAN,-4.774259,-5.169317,0.045 ,0.066 ,0.086 ,0
2014,3,22,11,0,0,4.624,2.958,44.88,45.79,2.91,2.941,154.7,92.2,139.6,NAN,18.55,354.7,342.4,NAN,-4.444752,-5.048323,0.045 ,0.066 ,0.086 ,0
2014,3,22,11,30,0,5.229,4.589,38.44,40.06,2.561,2.571,153,92.2,957,NAN,105.8,410.9,348.3,NAN,-3.97611,-4.862634,0.045 ,0.066 ,0.086 ,0
2014,3,22,12,0,0,5.917,5.622,31.79,33.39,3.178,3.448,287,92.2,1236,674.3,118.7,423.9,353.1,626.4,-3.428283,-4.606054,0.045 ,0.066 ,0.086 ,0
2014,3,22,12,30,0,6.375,6.009,28.95,30.59,3.286,3.486,268,92.1,1245,669.8,111.4,423.6,352.6,629.3,-2.934926,-4.311515,0.045 ,0.066 ,0.086 ,0
2014,3,22,13,0,0,6.618,6.22,28.58,30.28,3.95,4.243,268.8,92.2,1200,637.7,115.7,419.2,351.8,589.4,-2.565686,-4.023994,0.045 ,0.066 ,0.086 ,0
2014,3,22,13,30,0,6.696,6.438,28.34,29.86,3.587,3.74,287.1,92.2,1141,595,110.3,414.7,352.9,546.4,-2.284566,-3.764807,0.045 ,0.066 ,0.086 ,0
2014,3,22,14,0,0,7.471,7.053,26.44,28.18,3.528,3.853,257.4,92.2,1079,555.1,111.7,412.8,356.5,499.7,-2.063282,-3.539099,0.045 ,0.066 ,0.086 ,0
2014,3,22,14,30,0,7.691,7.279,25.57,27.44,4.267,4.642,248.4,92.2,1209,610.3,124.6,417.6,356.8,546.5,-1.888587,-3.345622,0.045 ,0.066 ,0.086 ,0
2014,3,22,15,0,0,7.705,7.478,24.09,25.64,3.595,3.778,282.5,92.2,1227,606.3,130.9,417,359.5,532.8,-1.742358,-3.177117,0.045 ,0.066 ,0.086 ,0
2014,3,22,15,30,0,7.922,7.627,23.05,24.55,3.523,3.757,297.7,92.2,1067,514,134.5,407.9,361.3,426.1,-1.616808,-3.029222,0.045 ,0.066 ,0.086 ,0
2014,3,22,16,0,0,7.941,7.799,22.72,24.12,3.779,4.054,298.9,92.2,868,404,136.1,396.2,359.8,304.3,-1.511078,-2.894929,0.045 ,0.066 ,0.086 ,0
2014,3,22,16,30,0,7.948,7.771,21.02,22.41,3.835,4.113,295.8,92.3,678.9,304.7,135.3,390.8,359.5,200.7,-1.420169,-2.778189,0.045 ,0.066 ,0.086 ,0
2014,3,22,17,0,0,7.761,7.624,21.63,23.01,4.098,4.345,298.9,92.3,539.9,233.7,129.5,386.5,357.2,133.5,-1.342354,-2.674389,0.045 ,0.066 ,0.086 ,0
2014,3,22,17,30,0,7.946,7.707,21.85,23.12,3.5,3.81,281.8,92.3,387.6,152.5,134.9,380.8,355.8,42.63,-1.272574,-2.582388,0.045 ,0.066 ,0.086 ,0
2014,3,22,18,0,0,7.697,7.375,23.02,24.18,3.301,3.746,267,92.4,193.7,68.16,132.1,368.9,351.8,-46.84,-1.211939,-2.496258,0.045 ,0.066 ,0.086 ,0
2014,3,22,18,30,0,7.299,6.675,25.31,26.01,2.633,3.062,282.6,92.4,48.64,16.22,119.8,350.1,344.9,-98.3,-1.161718,-2.420163,0.045 ,0.066 ,0.086 ,0
2014,3,22,19,0,0,8.66,6.351,28.06,26.82,1.771,1.914,295.2,92.4,1.764,0.099,63.2,341.8,341.5,-62.82,-1.120139,-2.352071,0.046 ,0.067 ,0.086 ,0
2014,3,22,19,30,0,10.78,5.512,34.85,30.69,2.454,2.772,261.6,92.5,0.057,NAN,27.25,336.7,339,NAN,-1.080237,-2.288902,0.046 ,0.067 ,0.086 ,0
2014,3,22,20,0,0,13.69,4.453,45.35,37.31,1.935,2.181,275.9,92.5,-0.124,NAN,27.15,331.8,334,NAN,-1.051386,-2.235349,0.046 ,0.067 ,0.086 ,0
2014,3,22,20,30,0,8.37,3.704,43.4,40.02,1.227,1.286,296.3,92.6,-0.016,NAN,102.6,328.9,325.3,NAN,-1.025875,-2.186708,0.046 ,0.067 ,0.086 ,0
2014,3,22,21,0,0,6.454,3.056,46.01,42.14,1.447,1.375,264.5,92.6,0,0,107.4,326,321.7,-103.2,-1.003611,-2.139323,0.046 ,0.067 ,0.086 ,0
2014,3,22,21,30,0,3.236,1.432,56.49,50.49,1.835,2.028,175,92.6,0,0,101.8,318.6,315.2,-98.4,-0.9885232,-2.102447,0.046 ,0.066 ,0.086 ,0
2014,3,22,22,0,0,3.05,0.842,59.87,52.57,1.233,1.385,136.6,92.7,-0.127,NAN,99.5,315.9,311.8,NAN,-0.9844954,-2.068979,0.046 ,0.066 ,0.087 ,0
2014,3,22,22,30,0,0.634,-0.027,57.28,56.84,0.821,0.776,58.19,92.7,-0.235,NAN,66.31,309.4,306.5,NAN,-1.004967,-2.047663,0.046 ,0.067 ,0.086 ,0
2014,3,22,23,0,0,1.389,-0.173,58.39,56.66,0.898,0.784,31.02,92.7,NAN,NAN,NAN,NAN,NAN,NAN,-1.060808,-2.037646,0.046 ,0.067 ,0.087 ,0
2014,3,22,23,30,0,-0.701,-0.57,62.58,56.47,0.813,1.18,350.2,92.7,NAN,NAN,0.466,302.5,302.4,NAN,-1.166301,-2.054763,0.046 ,0.067 ,0.086 ,0
2014,3,22,24,0,0,1.66,-1.209,65.81,60.18,0.415,0.47,23.37,92.7,NAN,NAN,7.041,305.5,304.7,NAN,-1.343638,-2.098745,0.046 ,0.067 ,0.086 ,0
2014,3,23,0,30,0,-0.339,-1.371,63.29,60.07,0.313,0.238,336.3,92.8,NAN,12.69,10.39,305.2,304.7,2.808,-1.591661,-2.179704,0.046 ,0.067 ,0.087 ,0
2014,3,23,1,0,0,-1.284,-1.438,61.88,58.81,0.858,0.677,18.65,92.8,NAN,11.84,9.33,303.8,303.6,2.766,-1.875664,-2.298188,0.046 ,0.067 ,0.087 ,0
2014,3,23,1,30,0,-1.218,-1.36,62.9,55.86,1.131,0.949,24.96,92.8,-3.763,12.93,10.51,306.8,306.4,2.766,-2.173093,-2.438474,0.046 ,0.067 ,0.086 ,0
2014,3,23,2,0,0,-0.215,-1.403,60.82,54.33,1.138,1.36,13.2,92.8,NAN,NAN,NAN,NAN,NAN,NAN,-2.478482,-2.596323,0.046 ,0.067 ,0.086 ,0
2014,3,23,2,30,0,-0.196,-1.181,64.03,52.1,1.202,0.984,147.3,92.8,NAN,NAN,NAN,NAN,NAN,NAN,-2.778584,-2.766166,0.046 ,0.067 ,0.086 ,0
2014,3,23,3,0,0,-2.681,-2.361,68.48,58.17,0.738,0.749,19.51,92.8,NAN,NAN,NAN,NAN,NAN,NAN,-3.074693,-2.950163,0.046 ,0.067 ,0.087 ,0
2014,3,23,3,30,0,-4.485,-3.187,70.55,61.24,0.594,0.86,140.1,92.8,NAN,NAN,NAN,NAN,NAN,NAN,-3.356278,-3.138864,0.046 ,0.067 ,0.087 ,0
2014,3,23,4,0,0,-4.496,-3.987,68.84,67.57,0.512,0.714,82.2,92.9,-3.775,12.39,10.02,297.5,297.2,2.653,-3.623599,-3.326883,0.046 ,0.067 ,0.087 ,0
2014,3,23,4,30,0,-4.284,-3.784,67.07,66.58,1.225,1.135,357,92.9,NAN,NAN,NAN,NAN,NAN,NAN,-3.877353,-3.517404,0.046 ,0.067 ,0.087 ,0
2014,3,23,5,0,0,-5.348,-4.231,74.03,67.5,0.926,0.762,94.2,92.9,NAN,NAN,NAN,NAN,NAN,NAN,-4.120823,-3.710081,0.046 ,0.067 ,0.087 ,0
2014,3,23,5,30,0,-5.199,-4.496,71.27,66.88,0.739,0.718,31.05,92.9,NAN,NAN,NAN,NAN,NAN,NAN,-4.3534,-3.895343,0.046 ,0.067 ,0.087 ,0
2014,3,23,6,0,0,-5.596,-4.73,74.38,67.74,0.439,0.682,45.79,92.9,NAN,NAN,NAN,NAN,NAN,NAN,-4.573792,-4.078672,0.046 ,0.067 ,0.087 ,0
2014,3,23,6,30,0,-5.645,-4.776,74.5,67.72,0.658,0.808,8.27,93,NAN,NAN,NAN,NAN,NAN,NAN,-4.781752,-4.255397,0.046 ,0.067 ,0.087 ,0
2014,3,23,7,0,0,-5.193,-4.302,75.02,65.71,0.533,0.517,4.283,93,NAN,NAN,9.74,295.3,295.1,NAN,-4.983594,-4.427389,0.046 ,0.067 ,0.087 ,0
2014,3,23,7,30,0,-4.352,-4.125,69.74,63.94,0.447,0.414,47.69,93,NAN,NAN,NAN,NAN,NAN,NAN,-5.152889,-4.594876,0.046 ,0.067 ,0.087 ,0
2014,3,23,8,0,0,-3.277,-2.951,63.16,60.04,0.218,0.553,27.83,93.1,NAN,NAN,NAN,NAN,NAN,NAN,-5.27282,-4.749687,0.046 ,0.067 ,0.087 ,0
2014,3,23,8,30,0,-1.645,-2.004,61.57,60.81,0.535,0.64,81.3,93.1,NAN,NAN,NAN,NAN,NAN,NAN,-5.30258,-4.872752,0.046 ,0.067 ,0.087 ,0
2014,3,23,9,0,0,1.368,-1.735,66.29,66.59,0.986,0.989,142.2,93.1,NAN,NAN,6.477,332.1,331.1,NAN,-5.253479,-4.950318,0.046 ,0.067 ,0.087 ,0
