年,月,日,时,分,秒,近地面空气温度,冠层上方空气温度,近地面空气湿度,冠层上方空气湿度,近地面风速,冠层上方风速,风向,大气压,光合有效辐射,向下的短波辐射,向上的短波辐射,向下的长波辐射,向上的长波辐射,净辐射,一层土壤温度,二层土壤温度,一层土壤体积含水量,二层土壤体积含水量,三层土壤体积含水量,降水量
2017,2,15,4,30,0,-22.4,-13.97,78.41,82.9,2.774,3.076,282.5,92,0,0,59.31,255.5,251.3,0,-12.16462,-12.07036,0.047 ,0.095 ,0.261 ,0
2017,2,15,5,0,0,-23.4,-15.05,78.03,85.3,1.044,1.011,20.96,92,0,0,57.61,250.6,246.8,0,-12.21793,-12.09104,0.047 ,0.095 ,0.261 ,0
2017,2,15,5,30,0,-23.66,-15.21,77.39,86.4,0.593,0.809,43.3,92,0,0,50.84,247.7,243.5,0,-12.26936,-12.11225,0.047 ,0.095 ,0.261 ,0
2017,2,15,6,0,0,-24.12,-15.17,77.11,85.8,0.931,1.063,322.8,92,0,0,50.41,247.9,243.9,0,-12.32473,-12.14115,0.047 ,0.095 ,0.261 ,0
2017,2,15,6,30,0,-25.04,-15.98,76.64,85.7,0.93,0.861,74.73,92.1,0,0,43.13,245.6,241.3,0,-12.38018,-12.16903,0.047 ,0.095 ,0.261 ,0
2017,2,15,7,0,0,-25.67,-17.13,75.83,86.9,0.652,0.729,121.3,92.1,0,0,40.68,241.3,237,0,-12.43556,-12.19933,0.047 ,0.095 ,0.261 ,0
2017,2,15,7,30,0,-26.35,-18.37,75.56,87.6,0.86,1.043,127.9,92,0.411,0,34.07,237.7,233.5,0,-12.49353,-12.23337,0.047 ,0.095 ,0.261 ,0
2017,2,15,8,0,0,-26.11,-18.43,76.75,86.8,0.198,0.463,26.54,92.1,13.67,17.36,32.04,240.6,231.4,4.929,-12.55463,-12.26997,0.047 ,0.095 ,0.261 ,0
2017,2,15,8,30,0,-26.16,-17.84,74.45,84.2,0.002,0.469,59.09,92.1,63.99,105.2,33.9,276.1,236.7,45.03,-12.61509,-12.30763,0.047 ,0.095 ,0.261 ,0
2017,2,15,9,0,0,-25.49,-17.56,74.99,83.9,0.371,0.722,34.21,92,131.3,179,39.18,299.7,245.7,117.1,-12.67087,-12.34713,0.047 ,0.095 ,0.261 ,0
2017,2,15,9,30,0,-22.34,-17.19,76.98,83.5,0.229,0.708,128.8,92,247.9,245.1,47.78,312.2,252.9,195.8,-12.72401,-12.3885,0.047 ,0.095 ,0.261 ,0
2017,2,15,10,0,0,-18.84,-17.21,74.3,82,1.168,1.256,196.7,92,485.8,307.1,62.35,315.3,256,274.4,-12.76706,-12.42635,0.047 ,0.095 ,0.261 ,0
2017,2,15,10,30,0,-16.45,-16.9,68.73,79.56,2.093,2.128,153.7,92,687.4,361.6,70.87,309.6,254.1,342,-12.78874,-12.45767,0.047 ,0.095 ,0.261 ,0
2017,2,15,11,0,0,-14.92,-15.19,65.39,78.32,1.225,1.309,135.1,92,657.1,313.6,72.99,301.5,258.6,307,-12.78198,-12.47941,0.047 ,0.095 ,0.261 ,0
2017,2,15,11,30,0,-13.78,-13.69,63.79,74.05,1.296,1.286,137.2,91.9,655.1,354,73.81,308,264.6,284.1,-12.74991,-12.48603,0.047 ,0.095 ,0.261 ,0
2017,2,15,12,0,0,-12.57,-12.25,62.24,70.31,0.815,1.013,106.6,91.8,680.7,378.8,76.19,314.9,270.8,288.1,-12.70224,-12.48157,0.048 ,0.095 ,0.261 ,0
2017,2,15,12,30,0,-10.88,-10.81,59.91,67,1.173,1.324,57.91,91.8,771.6,464,77.13,330.2,277.5,324.3,-12.64384,-12.46855,0.048 ,0.095 ,0.261 ,0
2017,2,15,13,0,0,-9.58,-9.47,57.15,64.01,1.043,1.246,49.73,91.7,633.2,294.2,67.72,317.2,280.5,264,-12.56937,-12.4399,0.048 ,0.095 ,0.261 ,0
2017,2,15,13,30,0,-9.81,-8.87,55.51,61.37,2.565,2.809,44.16,91.6,524.4,247.2,48.15,314.5,280.6,222.3,-12.49231,-12.40897,0.047 ,0.095 ,0.261 ,0
2017,2,15,14,0,0,-8.83,-8.85,53.85,60.68,4.131,4.363,26.68,91.6,592.5,287.7,46.74,319.9,280.2,250.6,-12.41242,-12.37005,0.048 ,0.095 ,0.261 ,0
2017,2,15,14,30,0,-7.658,-8.62,53,60.76,3.554,3.882,28.55,91.5,473.4,219.6,46.5,312.9,279.9,202,-12.32996,-12.32647,0.048 ,0.095 ,0.261 ,0
2017,2,15,15,0,0,-7.341,-8.45,53.1,61.03,4.597,4.919,36.48,91.5,421.8,186.5,38.14,310.1,280.1,180.6,-12.24599,-12.27779,0.047 ,0.095 ,0.261 ,0
2017,2,15,15,30,0,-7.281,-8.2,53.45,60.52,3.07,3.388,36.39,91.5,344.8,154.6,38.07,305.7,280.6,148.5,-12.15889,-12.22192,0.048 ,0.095 ,0.261 ,0
2017,2,15,16,0,0,-7.22,-7.835,53.23,59.04,2.318,2.469,37.05,91.5,247.3,104,33.91,298.3,281.4,106.3,-12.07843,-12.16873,0.047 ,0.095 ,0.261 ,0
2017,2,15,16,30,0,-7.338,-7.692,54.38,58.23,2.127,2.241,40.47,91.4,160.7,63.8,32.5,293.4,281.4,68.71,-12.00237,-12.11363,0.047 ,0.095 ,0.261 ,0
2017,2,15,17,0,0,-7.446,-7.781,54.65,57.02,3.24,3.664,42.66,91.4,81.6,29.69,26.38,284.7,280.5,34.5,-11.93145,-12.05765,0.048 ,0.095 ,0.261 ,0
2017,2,15,17,30,0,-7.66,-8.1,56.09,60.64,2.932,3.236,25.06,91.4,32.3,10.6,21.17,282.9,278.7,13.38,-11.86749,-12.00352,0.048 ,0.095 ,0.261 ,0
2017,2,15,18,0,0,-8.2,-8.73,63.79,68.87,3.058,3.216,6.268,91.4,6.437,2.315,17.94,277.6,276.3,1.992,-11.81425,-11.9557,0.048 ,0.095 ,0.261 ,0
2017,2,15,18,30,0,-8.9,-9.42,72.26,75.53,3.951,4.075,352.8,91.3,0.238,0,18.69,274.2,274.3,0,-11.76429,-11.90989,0.047 ,0.095 ,0.261 ,0
2017,2,15,19,0,0,-9.42,-9.91,75.12,77.34,5.456,5.681,350.8,91.3,0,0,13.02,273.3,275.3,0,-11.71699,-11.86367,0.047 ,0.095 ,0.261 ,0
2017,2,15,19,30,0,-9.84,-10.34,76.17,78.65,5.887,6.078,350.3,91.3,0,0,12.7,270.1,274.1,0,-11.67325,-11.82293,0.047 ,0.095 ,0.261 ,0
2017,2,15,20,0,0,-10.28,-10.74,79.2,80.7,5.001,5.284,350.5,91.3,0,0,12.55,268.2,272.3,0,-11.63097,-11.78066,0.048 ,0.095 ,0.261 ,0
2017,2,15,20,30,0,-10.66,-10.99,81.4,81.8,5.283,5.556,349,91.3,0,0,11.45,267.7,271.1,0,-11.59345,-11.74012,0.048 ,0.095 ,0.261 ,0
2017,2,15,21,0,0,-10.9,-11.14,82,81.8,6.127,6.354,349.7,91.3,0.002,0,12.7,269.7,271,0,-11.55471,-11.70516,0.048 ,0.095 ,0.261 ,0
2017,2,15,21,30,0,-11.01,-11.22,81.1,81.7,5.543,5.883,350.4,91.3,0.002,0,12.7,268.3,270.4,0,-11.52136,-11.67098,0.048 ,0.095 ,0.261 ,0
2017,2,15,22,0,0,-11.06,-11.31,79.91,80.8,6.51,6.835,352.3,91.3,0.001,0,12.7,267.3,269.6,0,-11.48832,-11.6338,0.048 ,0.095 ,0.261 ,0
2017,2,15,22,30,0,-11.17,-11.48,78.98,80.3,5.861,6.096,351.6,91.3,0.001,0,16.91,265.1,267.1,0,-11.45751,-11.60197,0.048 ,0.095 ,0.261 ,0
2017,2,15,23,0,0,-11.3,-11.69,76.52,78.21,6.027,6.213,351.9,91.3,0.001,0,19.28,265.2,267.1,0,-11.42716,-11.57395,0.048 ,0.095 ,0.261 ,0
2017,2,15,23,30,0,-11.5,-11.92,74.48,76.77,6.197,6.487,348.1,91.3,0.001,0,16.4,265.2,267.2,0,-11.40012,-11.54571,0.048 ,0.095 ,0.261 ,0
2017,2,15,24,0,0,-11.8,-12.35,74.07,77.38,6.244,6.469,349.1,91.3,0.001,0,12.71,262.9,265.6,0,-11.37228,-11.51508,0.048 ,0.095 ,0.261 ,0
2017,2,16,0,30,0,-12.23,-12.69,76.34,77.96,5.733,5.957,348.9,91.3,0.003,0,13.85,262.7,264.3,0,-11.34443,-11.48383,0.048 ,0.095 ,0.261 ,0
2017,2,16,1,0,0,-12.59,-13.11,75.41,77.96,5.569,5.911,347.4,91.3,0.001,0,21.18,259.5,262.3,0,-11.32066,-11.45685,0.048 ,0.095 ,0.261 ,0
2017,2,16,1,30,0,-12.96,-13.43,73.9,76.81,5.724,6.017,348.4,91.4,0.001,0,21.22,257.8,261,0,-11.3038,-11.43982,0.048 ,0.095 ,0.261 ,0
2017,2,16,2,0,0,-13.23,-13.66,72.57,75.58,6.181,6.519,337.8,91.4,0.001,0,27.79,258,259.6,0,-11.28339,-11.41424,0.048 ,0.095 ,0.261 ,0
2017,2,16,2,30,0,-13.49,-13.86,72.64,72.9,6.756,7.124,337.7,91.4,0.001,0,29.65,259.1,258.6,0,-11.25891,-11.38474,0.048 ,0.095 ,0.261 ,0
2017,2,16,3,0,0,-13.75,-14.16,69.7,72.07,4.395,4.717,334.4,91.4,0.003,0,32.52,257.4,254.5,0,-11.24289,-11.37077,0.048 ,0.095 ,0.261 ,0
2017,2,16,3,30,0,-14.14,-14.48,69.71,70.47,4.234,4.538,341.8,91.4,0.001,0,35.23,256.2,252.7,0,-11.22841,-11.35649,0.048 ,0.095 ,0.261 ,0
2017,2,16,4,0,0,-14.47,-14.66,67.87,68.14,4.989,5.242,335.2,91.4,0.001,0,44.07,255.3,251.1,0,-11.21732,-11.33962,0.048 ,0.095 ,0.261 ,0
2017,2,16,4,30,0,-14.61,-14.95,66.8,72.87,3.941,4.166,326.6,91.5,0.001,0,52.54,254.1,249.9,0,-11.21066,-11.32347,0.048 ,0.095 ,0.261 ,0
2017,2,16,5,0,0,-15.16,-15.28,69.53,73.17,2.877,3.185,319.2,91.5,0,0,60.34,251.9,247.7,0,-11.20047,-11.30275,0.048 ,0.095 ,0.261 ,0
2017,2,16,5,30,0,-15.71,-15.77,71.67,75.39,3.413,3.734,310.9,91.5,0,0,56.4,250.7,246.4,0,-11.19548,-11.28248,0.048 ,0.095 ,0.261 ,0
2017,2,16,6,0,0,-16.26,-16.32,69.64,72.81,3.909,4.466,313.3,91.5,0,0,74.55,248.5,244.2,0,-11.19394,-11.27937,0.048 ,0.095 ,0.261 ,0
2017,2,16,6,30,0,-17.22,-16.86,70.1,71.12,5.122,5.617,321.8,91.6,0,0,96,245.9,241.7,0,-11.19791,-11.26637,0.048 ,0.095 ,0.261 ,0
2017,2,16,7,0,0,-18.16,-17.46,71.16,71.8,4.024,4.359,322.9,91.6,0,0,101.6,243.2,238.9,0,-11.20528,-11.26031,0.048 ,0.095 ,0.261 ,0
2017,2,16,7,30,0,-19.26,-17.86,74.57,71.26,3.649,3.998,326.3,91.6,0.341,0,101.1,241.3,237.1,0,-11.22189,-11.25772,0.048 ,0.095 ,0.261 ,0
2017,2,16,8,0,0,-20.49,-18.27,76.8,70.67,1.842,2.208,334.2,91.6,9.09,7.429,95.4,238.5,234.3,2.569,-11.25279,-11.25877,0.048 ,0.095 ,0.261 ,0
2017,2,16,8,30,0,-20.26,-18.29,75.03,69.3,1.855,2.034,306.6,91.7,39.22,108.6,102.1,257.7,237,33.9,-11.29549,-11.27136,0.048 ,0.095 ,0.261 ,0
2017,2,16,9,0,0,-18.75,-17.88,67.07,64.96,2.863,3.114,309.2,91.7,79.63,211.1,110.2,273.4,243.2,97.4,-11.34256,-11.28389,0.048 ,0.095 ,0.261 ,0
2017,2,16,9,30,0,-17.58,-17.19,60.72,61.02,4.058,4.312,314,91.7,148.5,301,110.2,282.5,246.9,157.9,-11.38073,-11.30746,0.048 ,0.095 ,0.261 ,0
2017,2,16,10,0,0,-15.96,-16.7,53.53,59.19,4.96,5.202,309.5,91.7,322.4,383.9,110.1,294.5,249.1,213.3,-11.42051,-11.32318,0.048 ,0.095 ,0.261 ,0
2017,2,16,10,30,0,-15.35,-16.33,50.81,56.59,5.164,5.412,314.9,91.7,469.6,449.3,110.2,304.8,250.8,268.9,-11.44476,-11.34318,0.048 ,0.095 ,0.261 ,0
2017,2,16,11,0,0,-14.81,-15.66,48.91,54.51,4.559,4.783,321.2,91.7,511.9,494,106.9,315.5,255,281.6,-11.45391,-11.35811,0.048 ,0.095 ,0.261 ,0
2017,2,16,11,30,0,-14.19,-15.64,47.34,54.45,4.775,5.058,311.8,91.7,565.3,549.5,90.2,328.2,255.4,302.4,-11.45005,-11.36489,0.048 ,0.095 ,0.261 ,0
2017,2,16,12,0,0,-14.28,-15.56,47.56,54.28,4.15,4.294,311.5,91.7,539.4,416.3,67.15,311,254.9,283.6,-11.43649,-11.36864,0.048 ,0.095 ,0.261 ,0
2017,2,16,12,30,0,-14.12,-15.42,48.13,53.42,4.696,4.777,318.2,91.7,596.2,478.1,89.1,318.2,255.4,292.4,-11.40846,-11.36294,0.048 ,0.095 ,0.261 ,0
2017,2,16,13,0,0,-13.55,-15,43.56,49.75,4.473,4.638,330,91.6,617.1,529.5,87.6,327.8,258.5,282.9,-11.37928,-11.35692,0.048 ,0.095 ,0.261 ,0
2017,2,16,13,30,0,-13.32,-14.37,40.16,44.33,3.43,3.56,320.8,91.6,567.1,604.8,78.85,342.3,263,260.8,-11.34029,-11.34271,0.048 ,0.095 ,0.261 ,0
2017,2,16,14,0,0,-12.55,-13.93,33.02,36.77,4.647,4.901,307,91.6,965,568.7,90,338.7,263.1,394.1,-11.29894,-11.32256,0.048 ,0.095 ,0.261 ,0
2017,2,16,14,30,0,-11.97,-14.06,30.87,37.31,5.017,5.352,300.3,91.6,998,353.3,100.1,304.4,259,395,-11.25849,-11.30205,0.048 ,0.095 ,0.261 ,0
2017,2,16,15,0,0,-12.51,-14.07,32.69,37.12,5.233,5.432,301.6,91.6,805,433.6,111.2,313.2,259.8,313.4,-11.21109,-11.27504,0.048 ,0.095 ,0.261 ,0
2017,2,16,15,30,0,-13.35,-14.59,35.64,40.34,4.797,5.23,312.7,91.6,454.1,187.5,105.8,281.2,256,182.6,-11.16252,-11.24677,0.048 ,0.095 ,0.261 ,0
2017,2,16,16,0,0,-13.73,-14.88,37.34,41.19,4.313,4.596,322.9,91.6,304,144.9,49.03,276.8,253.1,176.3,-11.12211,-11.2151,0.048 ,0.095 ,0.261 ,0
2017,2,16,16,30,0,-14.14,-15.09,39.96,44.92,4.7,4.98,325.3,91.7,187,72.63,53.27,264.5,251.4,86.4,-11.09009,-11.19181,0.048 ,0.095 ,0.261 ,0
2017,2,16,17,0,0,-14.57,-15.7,42.23,55.64,5.56,5.848,334.5,91.7,135.8,36.71,59.45,253.7,248.4,65.03,-11.05777,-11.15848,0.048 ,0.095 ,0.261 ,0
2017,2,16,17,30,0,-15.56,-16.36,51.97,64.05,4.031,4.319,333.5,91.8,54.96,17.81,78.57,248.8,244.6,21.58,-11.03471,-11.13408,0.048 ,0.095 ,0.261 ,0
2017,2,16,18,0,0,-16.49,-16.68,57.72,56.23,3.821,4.143,332.3,91.8,16.55,2.401,86.5,246.2,242,4.187,-11.01904,-11.11275,0.048 ,0.095 ,0.261 ,0
2017,2,16,18,30,0,-17.29,-17.14,56.93,54.92,4.118,4.529,322.8,91.8,0.746,0,102.6,244.3,240,0,-11.01453,-11.09536,0.048 ,0.095 ,0.261 ,0
2017,2,16,19,0,0,-17.99,-17.5,53.27,48.91,4.01,4.26,321.4,91.9,0,0,107.5,242.8,238.5,0,-11.02587,-11.08679,0.048 ,0.095 ,0.261 ,0
2017,2,16,19,30,0,-18.18,-17.91,45.2,46.87,4.842,5.132,317,91.9,0,0,110.1,241.7,237.5,0,-11.05151,-11.08165,0.048 ,0.095 ,0.261 ,0
2017,2,16,20,0,0,-18.45,-18.31,43.04,44.43,5.613,6.017,319.5,91.9,0.001,0,106.9,240.3,236.1,0,-11.08589,-11.08435,0.048 ,0.095 ,0.261 ,0
2017,2,16,20,30,0,-19.04,-18.68,44.66,47.16,4.085,4.466,321.4,91.9,0,0,101.9,238.5,234.2,0,-11.12003,-11.09488,0.048 ,0.095 ,0.261 ,0
2017,2,16,21,0,0,-20.25,-19.12,48.81,49.63,3.307,3.564,317.4,91.9,0,0,101.7,236.6,232.4,0,-11.15953,-11.10909,0.048 ,0.095 ,0.261 ,0
2017,2,16,21,30,0,-20.78,-19.59,51.79,52.02,3.833,4.247,310.5,91.9,0,0,102.6,234.6,230.3,0,-11.20739,-11.12538,0.048 ,0.095 ,0.261 ,0
2017,2,16,22,0,0,-20.35,-19.89,50.7,52.65,4.623,4.963,305.5,92,0,0,102.3,234.2,230,0,-11.25712,-11.14733,0.048 ,0.095 ,0.261 ,0
2017,2,16,22,30,0,-20.46,-20.11,50.87,53,3.927,4.285,306,92,0.001,0,105.8,232.9,228.6,0,-11.30481,-11.1743,0.048 ,0.095 ,0.261 ,0
2017,2,16,23,0,0,-21.42,-20.31,53.76,53.74,4.049,4.446,302.7,92,0,0,101.8,232.6,228.3,0,-11.35159,-11.1997,0.048 ,0.095 ,0.261 ,0
2017,2,16,23,30,0,-21.48,-20.63,54.47,55.84,3.431,3.76,305.8,92,0,0,101.7,231.1,226.9,0,-11.39801,-11.2265,0.048 ,0.095 ,0.261 ,0
2017,2,16,24,0,0,-23.59,-20.8,60.37,56.34,2.953,3.297,308.3,92,0,0,100.2,229.8,225.5,0,-11.45082,-11.25534,0.048 ,0.095 ,0.261 ,0
2017,2,17,0,30,0,-24.55,-20.79,63.43,51.81,3.768,4.135,298.8,91.9,0,0,101.7,230.1,225.8,0,-11.50917,-11.28703,0.048 ,0.095 ,0.261 ,0
2017,2,17,1,0,0,-23.37,-21.11,55.83,49.73,3.321,3.576,304.1,92,0.002,0,94.9,229.4,225.2,0,-11.57718,-11.32582,0.048 ,0.095 ,0.261 ,0
2017,2,17,1,30,0,-24.19,-21.26,56.2,48.89,3.316,3.659,311.5,91.9,0.001,0,93.6,228.3,224.1,0,-11.64645,-11.3679,0.048 ,0.095 ,0.261 ,0
2017,2,17,2,0,0,-25.44,-21.39,58.84,49.62,3.487,3.85,313.8,92,0.001,0,90,228.3,224.1,0,-11.70957,-11.40943,0.048 ,0.095 ,0.261 ,0
2017,2,17,2,30,0,-25,-21.52,58.43,51.16,4.072,4.468,314.3,92,0.004,0,87.7,228.3,224.1,0,-11.76505,-11.44863,0.048 ,0.095 ,0.261 ,0
2017,2,17,3,0,0,-23.88,-21.79,55.31,50.85,3.63,4,311.6,92,0.002,0,99.6,227.3,223,0,-11.81737,-11.49109,0.048 ,0.095 ,0.261 ,0
2017,2,17,3,30,0,-23.4,-22.15,53.33,51.41,3.077,3.391,311.8,92,0.001,0,101.7,225.4,221.2,0,-11.86574,-11.53154,0.048 ,0.096 ,0.261 ,0
2017,2,17,4,0,0,-24.2,-22.42,55.47,49.85,3.519,3.888,313.8,92,0,0,101.8,224.1,219.8,0,-11.90969,-11.56626,0.048 ,0.095 ,0.261 ,0
2017,2,17,4,30,0,-24.27,-22.72,54.29,47.99,3.227,3.534,304.3,92,0.001,0,101.7,223,218.8,0,-11.95691,-11.60138,0.048 ,0.095 ,0.261 ,0
2017,2,17,5,0,0,-24.62,-22.99,50.54,45.43,4.339,4.743,298.8,92,0.001,0,101.7,222.5,218.2,0,-12.00655,-11.63981,0.048 ,0.096 ,0.261 ,0
2017,2,17,5,30,0,-24.06,-23.16,44.9,43.79,4.447,4.779,309.1,92,0,0,101.8,222.4,218.2,0,-12.05232,-11.67727,0.048 ,0.096 ,0.261 ,0
2017,2,17,6,0,0,-23.67,-23.52,42.81,44.75,4.494,4.836,314.5,92,0.004,0,101.8,221.3,217.1,0,-12.09694,-11.71359,0.048 ,0.095 ,0.261 ,0
2017,2,17,6,30,0,-23.68,-23.76,41.19,43.27,4.604,4.969,320.2,92,0.003,0,101.8,219.7,215.4,0,-12.13437,-11.75396,0.048 ,0.096 ,0.261 ,0
2017,2,17,7,0,0,-24.54,-23.97,42.57,42.41,4.31,4.655,322.4,92.1,0,0,101.8,219.5,215.2,0,-12.16273,-11.78379,0.048 ,0.095 ,0.261 ,0
2017,2,17,7,30,0,-25.76,-24.32,46.15,43.69,3.914,4.2,316.4,92.1,0.749,0.82,101.2,218.1,213.9,0,-12.19212,-11.81133,0.048 ,0.095 ,0.261 ,0
2017,2,17,8,0,0,-25.42,-24.61,45.39,45.06,4.902,5.21,315.5,92.1,17.28,25.34,99.6,220.1,213.4,5.034,-12.23414,-11.84463,0.048 ,0.095 ,0.261 ,0
2017,2,17,8,30,0,-24.87,-24.61,44.53,46.07,5.097,5.384,311.3,92.1,66.06,119.6,101.8,237.3,215.9,33.48,-12.27027,-11.87422,0.048 ,0.095 ,0.261 ,0
2017,2,17,9,0,0,-24.27,-24.47,43.17,46.19,4.498,4.767,306.2,92.2,128.4,220.4,101.8,249.4,218.5,91.4,-12.31112,-11.91006,0.048 ,0.095 ,0.261 ,0
2017,2,17,9,30,0,-23.72,-24.3,42.19,46.48,4.987,5.254,310.2,92.1,263.3,314.2,104.3,257.2,220.4,156.1,-12.33486,-11.93673,0.048 ,0.095 ,0.261 ,0
2017,2,17,10,0,0,-23.05,-24.07,40.98,46.4,6.774,7.21,317.5,92.2,546,401.8,102.4,268.3,221.1,218.9,-12.35419,-11.96664,0.048 ,0.095 ,0.261 ,0
2017,2,17,10,30,0,-22.33,-23.53,39.32,45.05,5.743,6.057,327.4,92.2,772,473.7,108.9,279.6,223.8,278.3,-12.35822,-11.98864,0.048 ,0.095 ,0.261 ,0
2017,2,17,11,0,0,-21.6,-23,37.48,43.21,5.748,6.112,328.9,92.1,907,530.5,110.2,290.8,226.5,329.2,-12.35411,-12.00369,0.048 ,0.095 ,0.261 ,0
2017,2,17,11,30,0,-20.84,-22.25,35.27,40.94,4.877,5.073,329.2,92.2,1012,570.4,110.2,298.6,228.8,369,-12.34242,-12.0166,0.048 ,0.095 ,0.261 ,0
2017,2,17,12,0,0,-20.12,-21.63,33.35,38.66,4.796,5.06,329.1,92.2,1092,596.4,110.2,307.2,232.6,399.7,-12.32404,-12.02128,0.048 ,0.095 ,0.261 ,0
2017,2,17,12,30,0,-19.33,-21.01,31.72,36.82,3.669,3.957,311.4,92.2,1135,605.7,110.2,310.2,235.4,417.7,-12.29283,-12.01852,0.048 ,0.095 ,0.261 ,0
2017,2,17,13,0,0,-19.23,-20.43,31.07,35,4.114,4.397,302.1,92.1,1130,601.9,110.2,311.1,237.5,426.1,-12.24914,-12.01254,0.048 ,0.095 ,0.261 ,0
2017,2,17,13,30,0,-18.56,-20.11,29.39,33.73,5.311,5.559,306.3,92.1,1058,582.2,110.8,309.9,237.9,421.6,-12.19478,-11.99619,0.048 ,0.095 ,0.261 ,0
2017,2,17,14,0,0,-18.24,-19.75,28.83,32.57,5.048,5.419,288,92.1,1075,547,112.9,305.2,237.3,405.6,-12.14611,-11.97631,0.048 ,0.095 ,0.261 ,0
2017,2,17,14,30,0,-17.92,-19.29,27.77,31.1,4.779,5.112,294.4,92.1,993,495.5,117.8,299.1,239,377.7,-12.09367,-11.95045,0.048 ,0.095 ,0.261 ,0
2017,2,17,15,0,0,-17.28,-19.25,26.62,29.98,5.467,5.753,315.2,92.2,878,430.9,118.6,290.7,239.3,338.3,-12.04012,-11.92297,0.048 ,0.095 ,0.261 ,0
2017,2,17,15,30,0,-17.49,-18.88,26.02,28.88,4.802,5.053,319.9,92.1,712.8,355.4,118.9,283.8,241.1,290.6,-11.98351,-11.89111,0.048 ,0.095 ,0.261 ,0
2017,2,17,16,0,0,-17.92,-18.69,25.73,27.89,4.486,4.793,316.8,92.2,324.8,270.8,120.6,276.8,242.4,234.8,-11.92912,-11.85773,0.048 ,0.095 ,0.261 ,0
2017,2,17,16,30,0,-18.01,-18.73,26.34,27.49,5.123,5.33,314.1,92.2,247.1,182.6,118.7,271.6,240.5,140,-11.88447,-11.82583,0.048 ,0.095 ,0.261 ,0
2017,2,17,17,0,0,-18.63,-18.94,26.96,27.42,5.27,5.558,317.7,92.2,96.9,98.3,118.6,263.4,238.6,60.44,-11.85924,-11.79452,0.048 ,0.095 ,0.261 ,0
2017,2,17,17,30,0,-19.19,-19.18,27.9,28.18,4.656,4.915,316.3,92.2,59.43,27.46,114.2,244.6,235.3,27.35,-11.84592,-11.77124,0.048 ,0.095 ,0.261 ,0
2017,2,17,18,0,0,-20.26,-19.57,30.35,28.8,4.794,5.107,309.4,92.2,19.19,3.291,110.2,235.7,231.4,5.069,-11.84974,-11.75517,0.048 ,0.095 ,0.261 ,0
2017,2,17,18,30,0,-20.91,-20.03,30.94,29.73,4.336,4.761,308.9,92.3,1.001,0,110.2,232.6,229.6,0,-11.86487,-11.74854,0.048 ,0.095 ,0.261 ,0
2017,2,17,19,0,0,-23.63,-20.5,38.52,31.04,3.141,3.472,309.7,92.3,0,0,107.3,231.1,227,0,-11.89531,-11.74703,0.048 ,0.095 ,0.261 ,0
2017,2,17,19,30,0,-25.67,-20.72,44.97,31.2,4.123,4.497,307.8,92.3,0,0,107.4,230.8,226.6,0,-11.93973,-11.75546,0.048 ,0.095 ,0.261 ,0
2017,2,17,20,0,0,-27.82,-20.97,50.34,31.11,3.998,4.456,303.4,92.3,0,0,106.4,229.9,225.7,0,-11.99942,-11.77405,0.048 ,0.095 ,0.261 ,0
2017,2,17,20,30,0,-28.6,-21.33,52.65,31.55,3.403,3.748,298.3,92.3,0,0,105.4,228.5,224.2,0,-12.0685,-11.80028,0.047 ,0.095 ,0.261 ,0
2017,2,17,21,0,0,-30.21,-21.67,55.7,31.83,3.097,3.537,291.3,92.4,0,0,102.2,227.2,223,0,-12.14506,-11.83557,0.048 ,0.095 ,0.261 ,0
2017,2,17,21,30,0,-31.64,-21.98,59.69,32.19,2.66,3.153,292.4,92.4,0,0,101.7,225.7,221.5,0,-12.22699,-11.8779,0.047 ,0.095 ,0.261 ,0
2017,2,17,22,0,0,-32.12,-22.43,61.45,33.18,2.226,2.566,303.7,92.4,0,0,101.7,223.6,220.1,0,-12.3118,-11.92263,0.048 ,0.095 ,0.261 ,0
2017,2,17,22,30,0,-32.95,-23.01,63.13,35.62,0.997,1.158,124.9,92.4,0,0,98.1,219.1,214.9,0,-12.40313,-11.97708,0.048 ,0.095 ,0.261 ,0
2017,2,17,23,0,0,-33.21,-22.78,64.19,34.42,0.812,1.127,340.3,92.4,0.001,0,94.5,217.7,213.5,0,-12.49093,-12.03191,0.047 ,0.095 ,0.261 ,0
2017,2,17,23,30,0,-34.3,-23.44,66.16,36.21,0.74,0.979,348.9,92.4,0,0,94.5,217.1,212.9,0,-12.5775,-12.08889,0.047 ,0.095 ,0.261 ,0
2017,2,17,24,0,0,-34.63,-24.13,66.51,38.58,1.746,1.719,203.4,92.4,0,0,93.3,214.7,210.5,0,-12.65228,-12.14669,0.047 ,0.095 ,0.261 ,0
2017,2,18,0,30,0,-34.75,-24.27,66.73,38.8,0.823,1.172,225,92.4,0,0,93.3,214.6,210.4,0,-12.73229,-12.20758,0.047 ,0.095 ,0.261 ,0
2017,2,18,1,0,0,-35.26,-24.91,68.43,40.62,0.36,0.78,227,92.4,0,0,93.3,210.9,206.6,0,-12.82658,-12.26976,0.048 ,0.095 ,0.261 ,0
2017,2,18,1,30,0,-35.83,-25.23,68.91,42.07,1.015,1.483,232.8,92.4,0,0,93.3,210.5,206.3,0,-12.92879,-12.33119,0.048 ,0.095 ,0.261 ,0
